#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
205.153,14.73,23.9,14.91,-0.1,-0.1,0.7,147,2,88,14.15,14.7,57,57.4,0.01,22.1,1.93,46.38,126,2720.1,2732.6,1196,0,36.9,9.1,9.1,9.1,9.1,9.1,9.1,1.19,140,100,-0.1,1.05,0.6,0.1,0.1,2,0,0,0,0,0,0,24.1,2,-40,0,57.5,24.24,23.16,808,90,0.01,2.53,0.09,0,0,0,-0.04,0.07,0.43,0,0
205.263,14.73,23.9,14.9,-0.1,-0.1,0.6,147,2,88,13.85,14.7,57.8,58.4,0.01,23.3,1.95,46.05,126,2810.4,2839.3,1248,0,38.5,10.1,10.1,10.1,10.1,10.1,10.1,1.2,147,100,-0.1,1.04,0.6,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,58.3,25.82,24.84,808,90,0,2.33,0.51,0,0,0,0,0.06,0.41,0.01,0
205.444,14.73,23.5,14.9,-0.1,-0.1,0.6,147,2,88,13.54,14.7,58.5,59.5,0.01,24.5,1.95,46.35,126,2832.2,2875,1307,0,40.1,10.7,10.7,10.7,10.7,10.7,10.7,1.2,152,100,-0.1,1.05,0.7,0.1,0.1,2,0,0,0,0,0,0,28,2,-40,0,59.7,28.54,27.57,808,90,0,2.43,0.13,0,0,0,0,0.08,0.42,0.01,0
205.553,14.73,22.7,14.9,0,-0.1,0.7,147,2,88,13.21,14.7,59.2,60.4,0.01,27.3,1.98,47.17,126,2868.5,2898,1424,0,43,11.5,11.5,11.5,11.5,11.5,11.5,1.22,156,98.7,-0,1.05,0.7,0.1,0.1,2,0,0,0,0,0,0,29.2,2,-40,0,60.1,30.03,29.18,808,90,0.01,2.46,0.28,0,0,0,-0.02,0.09,0.45,0.01,0
205.663,14.73,20.8,14.91,0.1,-0.1,0.2,147,2,88,13.03,14.7,57,57.8,0.01,27.5,1.97,47.96,126,2874.1,2889.6,1496,0,32,7.6,7.6,7.6,7.6,7.6,7.6,1.22,158,97.9,-0.2,1.03,0.3,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,54.4,28.88,29.16,808,90,0,0.27,-0.23,0,0,0,0,0.01,0.34,0,0
205.764,14.73,19.6,14.91,0.1,-0.1,0.5,147,2,88,12.96,14.7,54,55.1,0.01,26.6,1.95,48.85,126,2782.3,2774.6,1522,0,27.1,14.9,14.9,14.9,14.9,14.9,14.9,1.22,142,97.1,-0.1,1.04,0.6,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,54.4,28.85,28.96,808,90,0,1.29,0.12,0,0,0,0,0.03,0.37,0.01,0
205.863,14.73,19.6,14.92,0.2,-0.1,0.6,147,2,88,12.94,14.7,54,54.1,0.01,27.7,1.97,49.4,126,2738.7,2725.5,1594,0,29.2,15.1,15.1,15.1,15.1,15.1,15.1,1.23,141,96.5,-0,1.04,0.6,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,53.6,29.79,29.32,808,90,0,1.56,0.05,0,0,0,0,0.04,0.39,0.01,0
205.964,14.73,19.6,14.92,0.2,-0,0.6,147,2,88,12.95,14.7,52.5,52.9,0.01,28.2,1.97,50.04,126,2720.9,2700.8,1652,0,29.2,15.8,15.8,15.8,15.8,15.8,15.8,1.23,140,96,-0,1.05,0.6,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,52.5,29.97,29.76,808,90,0,1.44,-0.18,0,0,0,0,0.04,0.41,0.01,0
206.083,14.73,19.2,14.93,0.2,-0.1,0.5,147,2,88,12.93,14.7,51,51.4,0.01,28.2,1.95,51.02,126,2687.3,2675.6,1704,0,23.9,16.3,16.3,16.3,16.3,16.3,16.3,1.24,135,95.5,-0.2,1.04,0.4,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,50.3,30.12,29.99,808,90,0.01,0.69,-0.07,0,0,0,-0.02,0.02,0.36,0,0
206.201,14.73,18.8,14.93,0.3,-0.2,0.3,147,2,88,12.96,14.7,48.8,49.9,0.01,27.8,1.95,52.24,126,2671.6,2660.6,1762,0,21.6,17.5,17.5,17.5,17.5,17.5,17.5,1.24,128,95,-0.2,1.03,0.2,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,47.8,29.79,29.95,808,90,0.01,-0.22,-0.19,0,0,0,-0.01,0,0.3,0,0
206.314,14.73,18.8,14.93,0.3,-0.3,0.1,147,2,88,12.88,14.7,46.5,47.6,0.01,27.3,1.95,54.61,126,2664.1,2635.3,1818,0,20.4,18.5,18.5,18.5,18.5,18.5,18.5,1.24,121,94.4,-0.3,1.01,0,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,45.5,29.5,29.68,808,90,0,-1.22,-0.17,0,0,0,-0.01,-0.04,0.24,0,0
206.446,14.73,18.8,14.93,0.3,-0.3,0,147,2,88,12.85,14.7,45,46,0.01,27.3,1.93,56.61,126,2708.5,2659.7,1868,-11.8,19.7,19.7,19.7,19.7,19.7,19.7,19.7,1.24,115,99.4,-0.4,1.01,0,0.1,0.1,2,0,0,0,0,0,0,26,2,-40,0,44.8,29.3,29.49,808,99.99,0,-1.76,-0.44,0,0,0,0,-0.05,0.23,-0.01,0
206.543,14.73,18,14.93,0.3,-0.5,0,147,2,88,13.26,14.7,42.8,43.7,0.01,26.8,1.9,58.71,126,2615.7,2618.6,1914,-11.6,18.5,20.2,20.2,20.2,20.2,20.2,20.2,1.24,112,99.1,-0.5,1,0,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,42.7,28.4,28.83,808,99.99,0,-1.98,-0.16,0,0,0,0,-0.05,0.23,-0.01,0
206.659,14.73,17.6,14.93,0.4,-0.5,0,147,2,88,13.96,14.7,42,42,0.01,26.4,1.91,59.86,126,2614,2582.4,1950,-11.1,17.9,20.4,20.4,20.4,20.4,20.4,20.4,1.24,106,99,-0.6,1,0,0.1,0.1,2,0,0,0,0,0,0,25.6,2,-40,0,41.4,27.89,28.18,808,99.99,0,-2.13,-0.15,0,0,0,0,-0.05,0.21,-0.01,0
206.766,14.73,17.6,14.93,0.4,-0.6,0,147,2,88,14.36,14.7,40.5,40.4,0.01,26.3,1.9,60.93,126,2569.4,2556.7,2012,-9.4,17.2,21.2,21.2,21.2,21.2,21.2,21.2,1.25,101,98.8,-0.6,1,0,0.1,0.1,2,0,0,0,0,0,0,25.4,2,-40,0,40.2,27.65,27.86,808,99.99,0,-2.19,-0.01,0,0,0,0,-0.06,0.22,-0.01,0
206.876,14.73,18,14.93,0.4,-0.7,0,147,2,88,14.55,14.7,39,39.2,0.01,25.9,1.89,61.83,126,2655.4,2587.3,2034,-6.2,16.6,21.6,21.6,21.6,21.6,21.6,21.6,1.25,98,98.8,-0.7,1,0,0.1,0.1,2,0,0,0,0,0,0,25.4,2,-40,0,39,27.64,27.59,808,99.99,0,-2.32,-0.03,0,0,0,0,-0.06,0.21,-0.01,0
206.973,14.73,21.2,14.93,0.4,-0.7,0,147,2,88,14.43,14.7,38.2,39.4,0.01,25.8,1.88,62.41,126,2586.9,2596.5,2068,-9.9,16.5,22,22,22,22,22,22,1.25,94,98.7,-0.7,1,0,0.1,0.1,2,0,0,0,0,0,0,25.8,2,-40,0,39.2,28.83,28.18,808,99.99,0,-2.34,-0.12,0,0,0,0,-0.06,0.2,-0.01,0
207.073,14.73,21.2,14.93,0.4,-0.6,0,147,2,88,14.35,14.7,39.8,40.7,0.01,27.3,1.9,62.93,126,2648.4,2620.1,2106,-10.5,18.2,21.7,21.7,21.7,21.7,21.7,21.7,1.25,94,98.7,-0.5,1,0,0.1,0.1,2,0,0,0,0,0,0,27.3,2,-40,0,40.8,30.3,29.37,808,99.99,0,-2.32,-0.08,0,0,0,0,-0.06,0.21,-0.01,0
207.183,14.73,21.6,14.93,0.4,-0.5,0,147,2,88,14.62,14.7,41.2,41.7,0.01,28.9,1.89,63.77,126,2654.1,2643.8,2154,-5.6,19.1,21.8,21.8,21.8,21.8,21.8,21.8,1.24,100,98.7,-0.5,1,0,0.1,0.1,2,0,0,0,0,0,0,28.9,2,-40,0,42.3,31.85,30.74,808,99.99,0,-2.32,0.1,0,0,0,0,-0.06,0.2,-0.01,0
207.283,14.73,25.1,14.93,0.4,-0.4,0,147,2,88,14.81,14.7,43.5,43.9,0.01,30.8,1.89,64.82,126,2645.7,2672,2198,-4.5,20.1,22.1,22.1,22.1,22.1,22.1,22.1,1.25,104,98.5,-0.3,1,0.2,0.1,0.1,2,0,0,0,0,0,0,32.7,2,-40,0,45.2,35.43,33.21,808,89.45,-0.01,-1.85,0.11,0,0,0,0.01,-0.06,0.21,-0.01,0
207.393,14.73,26.3,14.93,0.4,-0.2,0.4,147,2,88,14.55,14.71,45.8,47.9,0.01,33.8,1.91,65.82,126,2712.6,2722.1,2254,-6.7,23.8,22,22,22,22,22,22,1.24,116,97.2,-0,1.04,0.7,0.2,0.2,2,0,0,0,0,0,0,40.5,2,-40,0,49.5,39.6,37.05,808,89.27,-0.01,1.09,0.02,0,0,0,0.01,0.05,0.29,0.01,0
207.552,14.73,26.3,14.93,0.3,0,0.7,147,2,88,14.69,14.71,51.8,51.5,0.01,39.1,1.96,67.47,126,2736.3,2772.8,2346,0.1,31.3,20.7,20.7,20.7,20.7,20.7,20.7,1.25,132,96.3,0,1.06,0.7,0.2,0.2,2,0,0,0,0,0,0,47.3,2,-40,0,52.9,44.51,42.31,808,88.93,0,1.25,0.31,0,0,0,0,0.07,0.34,0.01,0
207.663,14.73,26.3,14.92,0.5,0.1,0.7,147,2,88,14.41,14.71,52.5,53.6,0.01,42,1.97,70.97,126,2785.8,2817.1,2458,3.4,31.7,20.9,20.9,20.9,20.9,20.9,20.9,1.25,144,95.1,0,1.06,0.7,0.2,0.2,2,0,0,0,0,0,0,47.5,2,-40,0,53.2,45.88,44.79,808,88.82,0.01,0.83,0.31,0,0,0,-0.01,0.06,0.34,0,0
207.778,14.73,26.7,14.92,0.7,0,0.7,147,2,88,14.21,14.7,52.5,53.9,0.01,42.6,1.96,71.76,126,2822.9,2831.3,2506,0,27.9,21.4,21.4,21.4,21.4,21.4,21.4,1.27,145,94.4,0,1.06,0.7,0.2,0.2,2,0,0,0,0,0,0,47.5,2,-40,0,53.1,47.07,46.22,808,88.67,0.01,0.25,0.02,0,0,0,-0.01,0.01,0.34,0,0
207.884,14.73,27.1,14.91,0.8,0,0.7,147,2,88,14.27,14.7,53.2,54.4,0.01,44.5,1.95,72.33,126,2822.4,2840,2580,0,26.8,21.4,21.4,21.4,21.4,21.4,21.4,1.28,146,93.6,0,1.06,0.7,0.2,0.2,2,0,0,0,0,0,0,47.3,2,-40,0,53.9,48.92,47.9,808,88.48,0,-0.23,-0.04,0,0,0,0,-0.01,0.33,0,0
208.005,14.73,27.5,14.91,0.9,0,0.8,147,2,88,13.96,14.7,54,54.6,0.01,46.4,1.95,74.33,126,2833.9,2848.1,2664,0,26.8,21.4,21.4,21.4,21.4,21.4,21.4,1.29,150,92.8,0,1.06,0.8,0.2,0.2,2,0,0,0,0,0,0,48.4,2,-40,0,54.4,51.47,50.04,808,88.25,0,-0.73,-0.02,0,0,0,0,-0.04,0.32,0,0
208.113,14.73,29.4,14.91,0.9,0,0.8,147,2,88,13.7,14.7,54,56.1,0.01,48.5,1.96,77.17,126,2865.4,2859.3,2754,0,26.8,21.6,21.6,21.6,21.6,21.6,21.6,1.3,151,92,0.1,1.07,1.3,0.3,0.3,2,0,0,0,0,0,0,51.1,2,-40,0,54.6,55.02,53.16,808,88.03,-0.05,0.75,-0.09,0,0,0,0.07,0.07,0.33,0,0
208.213,14.73,31,14.91,0.9,0.4,2,147,2,88,13.61,14.7,55.5,58.7,0.01,51.2,2.02,78.58,126,2884.7,2875.7,2836,0,36.1,21.6,21.6,21.6,21.6,21.6,21.6,1.29,150,92.5,0.8,1.14,2.8,0.4,0.4,2,0,0,0,0,0,0,54.3,2,-40,0,59,60.35,57,808,87.8,0,6.12,-0.01,0,0,0,0.19,0.65,0.42,0.02,0
208.333,14.73,32.5,14.89,0.9,0.9,3.6,147,2,88,13.98,14.7,60,63,0.01,57,2.09,80.09,126,2884.2,2889.8,2942,0,57,20.6,20.6,20.6,20.6,20.6,20.6,1.3,168,96,1,1.25,4.5,0.7,0.7,2,0,0,0,0,0,0,58.8,2,-40,0,61.5,67.48,63.28,808,89.78,0,9.36,0.01,0,0,0,0.22,1.45,0.69,0.02,0
208.433,14.73,33.3,14.87,1.2,1.1,4.6,149,2,88,14.01,14.7,63,67.8,0.01,62,2.1,82.4,126,2854.2,2896.3,3026,0,59.6,20.5,20.5,20.5,20.5,20.5,20.5,1.33,178,100,1.3,1.32,4.6,0.9,0.9,2,0,0,0,0,0,0,62.6,2,-40,0,65.8,72.55,69.17,808,90.15,0.1,9.21,0.22,0,0,0,0,1.66,0.65,0,0
208.593,14.73,34.5,14.87,1.5,1.4,4.7,149,2,88,13.97,14.7,67.5,69.6,0.01,68.4,2.14,83.7,126,2872,2898.2,3122,0,60.7,19,19,19,19,19,19,1.36,188,100,1.8,1.34,4.7,1.1,1.1,2,0,0,0,0,0,0,68.8,2,-40,0,73.5,83.06,76.94,808,89.61,0.08,7.79,0.25,0,0,0,0,1.66,0.57,0,0
208.698,14.73,35.7,14.85,2.1,2,4.7,149,2,88,13.68,14.7,75.8,76.4,0.01,80.3,2.23,84.89,126,2849.1,2899.3,3286,0,62.7,18,18,18,18,18,18,1.42,207,97.9,2.1,1.35,4.7,1.1,1.1,2,0,0,0,0,0,0,71,2,-40,0,77,85.81,80.72,808,89.13,0.1,7.14,0.2,0,0,0,0,1.52,0.56,0.03,0
208.798,14.73,35.7,14.85,2.8,1.9,4.7,149,2,88,13.37,14.68,75.8,74.5,0.01,83.3,2.24,86.02,126,2867,2899.3,3391,0,37.2,17.5,17.5,17.5,17.5,17.5,17.5,1.47,218,96.2,1.6,1.35,4.6,1.1,1.1,2,0,0,0,0,0,0,70.6,2,-40,0,76,87.78,83.38,808,88.44,0.16,5.05,-0.05,0,0,0,-0.03,1.07,0.54,0.04,0
208.909,14.73,35.7,14.86,3.5,1.2,3.8,149,2,88,13.11,14.66,74.2,73.9,0.01,82.7,2.14,87.18,126,2902.9,2899.3,3452,0,27,18,18,18,18,18,18,1.54,218,95.5,1,1.3,3.1,0.9,0.9,2,0,0,0,0,0,0,69.3,2,-40,0,73.2,87.14,85.21,808,86.32,0.04,-2.84,-0.15,0,0,0,-0.04,-0.3,0.44,-0.02,0
209.003,14.73,35.7,14.86,3.8,0.7,2.5,149,3,88,12.67,14.66,70.5,71.7,0.01,80,2.05,87.66,126,2932.2,2899.3,3476,0,24,19,19,19,19,19,19,1.58,207,93.1,0.7,1.22,2.5,0.7,0.7,2,0,0,0,0,0,0,68,2,-40,0,70.9,85.98,85.95,808,86.25,0,-8.09,-0.16,0,0,0,-0.02,-0.55,0.42,-0.04,0
209.103,14.73,41.2,14.88,3.9,0.6,2.9,149,3,88,12.57,14.68,69.8,72.3,0.01,80.7,2.06,87.68,124,2916.1,2899.3,3588,0,24,19,19,19,19,19,19,1.58,201,90.7,1.1,1.29,4.8,0.9,0.9,2,0,0,0,0,0,0,72.2,2,-40,0,73.2,100.04,89.13,808,88.2,0,3.92,-0.15,0,0,0,0.13,0.85,0.48,0.04,0
209.203,14.73,43.1,14.88,3.1,2.5,5.2,149,3,88,12.63,14.69,81,83.7,0.01,95.8,2.3,88.69,124,2878.4,2899.3,3642,0,44.5,6,6,6,6,6,6,1.5,216,96.7,3,1.39,5.3,3.2,1.4,2,0,0,0,0,0,0,81.1,2,-40,0,89.9,103.24,97.85,808,89.69,0.4,6.5,0.4,0,0,4,0,1.77,0.77,0.04,0
209.313,14.73,42.4,14.89,4.1,3.2,5.1,149,3,88,12.88,14.61,95.2,89.8,0.01,103.6,2.42,88.31,124,2802.4,2899.3,3314,0,44.2,-8.9,-8.9,-8.9,-8.9,-8.9,-8.9,1.6,146,95.4,3.3,1.4,5.3,2.1,1.4,2,0,0,0,0,0,0,81.3,2,-40,0,99.2,106.29,101.55,808,91.76,0.07,2.52,0.62,0,0,4,-0.05,0.72,0.6,0.03,0
209.423,14.73,42.4,14.89,5.3,3.5,5.6,149,3,88,12.66,14.42,102,101.7,0.01,95.6,2.47,84.27,124,2801.4,2899.3,2838,0,34.3,-12.6,-12.6,-12.6,-12.6,-12.6,-12.6,1.72,152,95.6,4.1,1.42,6,2,1.6,2,0,0,0,0,0,0,83.8,2,-40,0,107.5,105.1,103.86,808,92.58,0.01,1.16,0.56,0,0,0,-0.01,0.35,0.6,0.01,0
209.600,14.73,42.4,14.9,5.7,4.6,6.1,149,3,88,12.55,14.32,111.8,112.9,0.01,99.1,2.59,77.19,124,2828.5,2899.3,2748,0,38.9,10.3,8,10.3,5,8,10.3,1.75,315,94.9,4.8,1.45,6.1,2.2,1.8,2,0,-3,0,-6,-6,0,83.8,2,-40,0,113,108.33,106.37,808,92.66,0,1.37,0.5,0,0,0,0,0.42,0.62,0.01,0
209.714,14.73,42.4,14.88,5.9,5,6.2,149,3,88,12.18,14.1,113.2,113,0.01,103.3,2.61,78.9,124,2859,2899.3,2819,0,40.3,11.5,8.5,11.5,5.5,5.5,11.5,1.78,328,95,4.9,1.46,6.1,2.2,1.9,2,0,-3,0,-6,-6,0,83.8,2,-40,0,112.8,110.65,110,898,92.8,0.01,0.77,0.21,0,0,0,-0.03,0.3,0.57,0,0
209.813,14.73,42.4,14.88,6.2,4.7,6.1,149,3,88,12.12,14.03,111,111.5,0.01,103.8,2.59,82.69,124,2878.1,2899.3,2898,0,35.5,13,10,13,7,7,13,1.8,329,94,4.7,1.46,6.1,1.8,1.9,2,0,-3,0,-6,-6,0,83.8,2,-40,0,111.1,112.12,111.55,1000,92.88,0.01,-0.34,0.03,0,0,0,-0.02,-0.05,0.52,0,0
209.930,14.73,42.4,14.88,6.3,4.5,6,149,3,88,12.09,14.02,110.2,110,0.01,105.3,2.59,84.38,124,2903.4,2899.3,2964,0,33.5,13.5,10.8,13.5,7.8,7.8,13.5,1.81,328,93,4.4,1.46,6,1.5,1.9,2,0,-2.7,0,-5.7,-5.7,0,83.8,2,-40,0,109.1,113.01,112.81,1000,92.96,0.01,-1.89,0.07,0,0,0,-0.03,-0.4,0.46,-0.01,0
210.031,14.73,42,14.89,6.4,4.2,5.9,149,3,88,12.08,14.01,108,108.4,0.01,105.9,2.53,85.2,124,2879.2,2899.3,3040,0,31.6,11.9,8.8,11.9,8.8,8.8,11.9,1.81,323,91.5,4.1,1.45,5.7,1.2,1.8,2,0,-5.7,0,-5.7,-5.7,0,83.8,2,-40,0,107.3,108.63,112.61,1000,92.57,0.01,-3.64,0.02,0,0,0,-0.04,-0.62,0.42,-0.06,0
210.123,14.73,8.2,14.89,6.7,2.7,0,149,3,88,12.02,14.03,99,84.6,0.01,98.9,2.33,85.88,124,2917.2,2847.7,3106,0,22.1,14.1,9.8,14.1,9.8,9.8,14.1,1.86,314,89,0.2,1.15,0,0.6,0.6,2,0,-5.7,-2.7,-5.3,-5.3,0,52.1,2,-40,0,78.7,69.85,91.76,1000,99.99,0,-12,-1.01,0,0,0,-0.12,-0.94,0.36,-0.02,0
210.223,14.73,0,14.88,5.8,-0.6,0,149,3,88,11.99,14.18,45,46.6,0.01,46.2,1.86,85.59,124,2211.8,2229.5,3067,0,13.4,20.7,20.7,20.7,20.7,20.7,20.7,1.76,200,89,0,1,0,0.2,0.2,2,-2.7,-2.7,-2.7,-2.7,-2.7,0,21,2,-40,0,29.9,28.78,55.26,1000,99.99,-0.26,-12,-2.51,0,0,0,0,-0.49,0.43,-0.02,0
210.332,14.73,0,14.88,5,0.2,0,149,3,88,11.98,14.37,19.5,17.7,0.01,20,1.98,83.6,124,2316.6,2195.1,3100,0,7.8,25.5,25.5,25.5,25.5,25.5,25.5,1.67,44,88.6,0.3,1,0,0.1,0.1,2,0,0,0,0,0,0,12.7,2,-40,0,16,16.26,28.42,1000,99.99,-0.55,-12,-2.33,0,0,0,0,-0.27,0.3,-0.02,0
210.433,14.73,0,14.88,3.9,0.4,0,149,3,88,11.76,14.45,12,12.7,0.01,12.6,1.95,79.35,124,2352.3,2197,3108,0,5.1,25.5,25.5,25.5,25.5,25.5,25.5,1.58,-11,88.5,0.2,1,0,0,0,2,0,0,0,0,0,0,10.5,2,-40,0,12.7,13.62,17.33,1000,99.99,-0.3,-12,-1.91,0,0,0,0,-0.19,0.18,-0.02,0
210.545,14.73,0,14.88,3.4,0.1,0,149,3,88,11.94,14.5,12,12.7,0.01,12.6,1.93,79.81,124,2348.2,2189.3,3124,0,4.8,0.9,0.9,0.9,0.9,0.9,0.9,1.52,-52,88.7,-0.1,1,0,0,0,2,0,0,0,0,0,0,10.4,2,-40,0,12.4,13.52,14.47,1000,99.99,-0.12,-12,-1.52,0,0,0,0,-0.16,0.13,-0.02,0
210.710,14.73,0,14.88,2.7,-0.2,0.9,149,3,88,12.47,14.55,12,12.7,0.01,12.2,1.93,82.41,124,2401.4,2184.2,3085,0,5.6,-1,-1,-1,-1,-1,-1,1.46,-58,87.6,-0.2,1.05,0.9,0.1,0.1,2,0,0,0,0,0,0,10.2,2,-40,0,12.5,13.45,13.6,1000,87.26,-0.06,-9.09,-1.54,0,0,0,0.01,-0.12,0.39,-0.02,0
210.808,14.73,0,14.88,2.2,-0.2,0.9,149,3,88,14.78,14.61,12,12.7,0.01,12.5,1.93,81.63,124,2405.2,2180.2,3080,0,6.7,-1,-1,-1,-1,-1,-1,1.42,-58,85.2,-0.2,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,10.2,2,-40,0,12.7,13.38,13.44,1000,87.34,-0.04,-6.86,-1.56,0,0,0,0,-0.1,0.49,-0.02,0
210.913,14.73,0,14.87,1.9,-0.1,0.9,149,3,88,23.93,14.63,12,12.7,0.01,12.5,1.95,80.93,124,2406.8,2178.9,3056,0,7.3,-1,-1,-1,-1,-1,-1,1.39,-58,84.6,-0.1,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,10.2,2,-40,0,12.9,13.32,13.34,1000,87.37,-0.01,-4.92,-1.59,0,0,0,0,-0.08,0.53,-0.02,0
211.018,14.73,0,14.87,1.7,-0.1,0.9,149,3,88,34.56,18.56,12.8,12.7,0.01,12.6,1.94,80.63,124,2409,2177.9,3038,0,7.5,-1,-1,-1,-1,-1,-1,1.37,-58,84.3,-0.1,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,10,2,-40,0,12.9,13.25,13.26,1000,87.44,-0.02,-3.79,-1.6,0,0,0,0,-0.07,0.56,-0.02,0
211.118,14.73,0,14.87,1.4,-0.1,0.9,149,3,88,52.01,22.88,12.8,12.7,0.01,12.5,1.94,80.58,122,2409.4,2177.4,3018,0,7.9,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.34,-58,85.2,-0.1,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,10,2,-40,0,12.9,13.18,13.18,1000,87.47,-0.01,-2.84,-1.6,0,0,0,0,-0.05,0.57,-0.01,0
211.238,14.73,0,14.87,1.3,-0.1,0.9,149,3,88,62.07,28,12.8,12.7,0.01,12.4,1.94,80.55,122,2411.1,2177.4,3000,0,8.1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.33,-58,86,-0.1,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.8,2,-40,0,12.8,13.07,13.1,1000,87.54,0,-2.03,-1.62,0,0,0,0,-0.04,0.59,-0.01,0
211.348,14.73,0,14.88,1.1,-0.1,0.9,149,3,88,74.31,36.03,12.8,12.7,0.01,12.3,1.95,80.24,122,2413,2177.4,2976,0,8.3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.31,-58,86.8,-0.1,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.8,2,-40,0,12.8,12.99,13,1000,87.58,0,-1.4,-1.63,0,0,0,0,-0.03,0.6,-0.01,0
211.444,14.73,0,14.89,1,-0.1,0.9,149,3,88,89.5,43.41,12.8,12.7,0.01,12.3,1.95,79.86,122,2413.5,2177.4,2959,0,8.8,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.3,-58,87.4,-0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.6,2,-40,0,12.9,12.93,12.93,1000,87.63,0,-0.95,-1.63,0,0,0,0,-0.02,0.59,0,0
211.547,14.73,0,14.89,0.9,-0,0.9,149,3,88,103.01,51.86,12.8,12.7,0.01,12.3,1.94,79.5,122,2414.2,2177.4,2940,0,9.1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.29,-58,87.9,-0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.3,2,-40,0,12.9,12.83,12.86,1000,87.67,0,-0.52,-1.64,0,0,0,0,-0.01,0.6,0,0
211.689,14.73,0,14.88,0.8,-0,0.9,149,3,86,114.83,61.44,12.8,12.6,0.01,12,1.95,79,122,2415.9,2177.4,2921,0,9.3,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.28,-58,88.4,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.3,2,-40,0,12.8,12.73,12.76,1000,87.72,0,-0.03,-1.65,0,0,0,0,0,0.61,0,0
211.784,14.73,0,14.88,0.7,0,0.9,149,3,86,118.36,76.6,12.8,12.6,0.01,12,1.95,78.47,122,2417.3,2177.4,2896,0,9.6,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.28,-58,88.9,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.3,2,-40,0,12.9,12.63,12.65,1000,87.78,0,0.27,-1.66,0,0,0,0,0,0.6,0,0
211.888,14.73,0,14.88,0.7,0,0.9,151,3,86,124.2,88.42,12.8,12.6,0.01,11.9,1.95,78.16,122,2418.3,2177.4,2878,0,9.8,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.27,-58,89.2,0,1.06,0.9,0.1,0.1,2,0,0,0,0,0,0,9.2,2,-40,0,12.8,12.53,12.56,1000,87.82,0,0.58,-1.66,0,0,0,0,0.01,0.61,0,0
